,number,aver_price,lat,long,demand,region,geometry
1194,1194,1452464.788732394,35.5309572625836,129.322028351322,13,신정4동,POINT (129.322028351322 35.5309572625836)
1195,1195,1457611.093602269,35.5314129043645,129.309552332602,10,신정4동,POINT (129.309552332602 35.5314129043645)
1196,1196,1460187.086470454,35.5310284621024,129.320103695893,20,신정4동,POINT (129.320103695893 35.5310284621024)
1197,1197,1465780.871032374,35.5273774355221,129.317116714668,11,신정4동,POINT (129.317116714668 35.5273774355221)
1198,1198,1477534.0,35.529503723311,129.321926784919,24,신정4동,POINT (129.321926784919 35.529503723311)
1199,1199,413596.907141294,35.5424233709572,129.312944892009,12,신정3동,POINT (129.312944892009 35.5424233709572)
1200,1200,459898.2649292732,35.5381617831855,129.313097521837,7,달동,POINT (129.313097521837 35.5381617831855)
1201,1201,550044.8781385929,35.5433541688031,129.31297469389,7,신정3동,POINT (129.31297469389 35.5433541688031)
1202,1202,681818.1818181818,35.5403355568783,129.312533071851,9,신정3동,POINT (129.312533071851 35.5403355568783)
1203,1203,694231.1236714382,35.5449955584005,129.310323480415,15,신정3동,POINT (129.310323480415 35.5449955584005)
1204,1204,741505.2828856234,35.5415226048819,129.314724292713,10,신정3동,POINT (129.314724292713 35.5415226048819)
1205,1205,776812.5626461746,35.5403209092164,129.312792620867,12,신정3동,POINT (129.312792620867 35.5403209092164)
1206,1206,784736.113248192,35.5411804570384,129.311921310648,7,신정3동,POINT (129.311921310648 35.5411804570384)
1207,1207,792157.8463339186,35.5430705746064,129.313009936585,7,신정3동,POINT (129.313009936585 35.5430705746064)
1208,1208,828571.4285714284,35.5385109959978,129.314349178918,15,달동,POINT (129.314349178918 35.5385109959978)
1209,1209,832375.0552852721,35.540250372943,129.31256618401,14,신정3동,POINT (129.31256618401 35.540250372943)
1210,1210,869288.1849626796,35.5396792846687,129.312349391481,13,신정3동,POINT (129.312349391481 35.5396792846687)
1211,1211,869748.341581552,35.5384422815246,129.313011526652,18,신정3동,POINT (129.313011526652 35.5384422815246)
1212,1212,887880.4321018105,35.5458861404062,129.314216516055,19,신정3동,POINT (129.314216516055 35.5458861404062)
1213,1213,911633.467836632,35.5386549299042,129.314585356694,13,신정3동,POINT (129.314585356694 35.5386549299042)
1214,1214,917302.849834126,35.5391819240861,129.316626622208,8,신정3동,POINT (129.316626622208 35.5391819240861)
1215,1215,969262.0,35.5457078108049,129.314049191816,12,신정3동,POINT (129.314049191816 35.5457078108049)
1216,1216,986559.908492994,35.545476930979,129.314148888813,13,신정3동,POINT (129.314148888813 35.545476930979)
1217,1217,1010101.01010101,35.5423755790826,129.313487092182,12,신정3동,POINT (129.313487092182 35.5423755790826)
1218,1218,1010471.417512122,35.5457170513349,129.314282929503,11,신정3동,POINT (129.314282929503 35.5457170513349)
1219,1219,1014605.144112705,35.5425052687578,129.311377889704,12,신정3동,POINT (129.311377889704 35.5425052687578)
1220,1220,1048427.0,35.5405101170893,129.318397038026,7,신정3동,POINT (129.318397038026 35.5405101170893)
1221,1221,1072177.763965504,35.542609595305,129.316819026673,13,신정3동,POINT (129.316819026673 35.542609595305)
1222,1222,1114891.389688563,35.5446748959532,129.31414310024,13,신정3동,POINT (129.31414310024 35.5446748959532)
1223,1223,1120426.829268293,35.5451113593761,129.314638773089,10,신정3동,POINT (129.314638773089 35.5451113593761)
1224,1224,1132805.829111402,35.5458247744628,129.31404436922,8,신정3동,POINT (129.31404436922 35.5458247744628)
1225,1225,1163019.079685746,35.5388213931027,129.312853286298,16,신정3동,POINT (129.312853286298 35.5388213931027)
1226,1226,1182099.0,35.5396914654121,129.314133517515,7,신정3동,POINT (129.314133517515 35.5396914654121)
1227,1227,1185770.750988142,35.5396670973508,129.312499611916,7,신정3동,POINT (129.312499611916 35.5396670973508)
1228,1228,1202049.395691014,35.542514535861,129.314032513277,9,신정3동,POINT (129.314032513277 35.542514535861)
1229,1229,1207820.0,35.5402661870914,129.320152998152,12,신정3동,POINT (129.320152998152 35.5402661870914)
1230,1230,1241464.928615767,35.5397656665896,129.312463421779,13,신정3동,POINT (129.312463421779 35.5397656665896)
1231,1231,1244281.793229643,35.5420644453399,129.311490050683,8,신정3동,POINT (129.311490050683 35.5420644453399)
1232,1232,1246474.567579828,35.5425963187781,129.313508386078,12,신정3동,POINT (129.313508386078 35.5425963187781)
1233,1233,1287766.220901436,35.5431379952994,129.318836808249,12,신정3동,POINT (129.318836808249 35.5431379952994)
1234,1234,1294429.708222812,35.5399261946623,129.319155168435,10,신정3동,POINT (129.319155168435 35.5399261946623)
1235,1235,1297635.916175703,35.5429795274123,129.31512290205,10,신정3동,POINT (129.31512290205 35.5429795274123)
1236,1236,1300761.421319797,35.5456202193102,129.314659519529,22,신정3동,POINT (129.314659519529 35.5456202193102)
1237,1237,1312891.003612653,35.5398515184421,129.312384538319,12,신정3동,POINT (129.312384538319 35.5398515184421)
1238,1238,1331609.0,35.5458185961837,129.314624962032,8,신정3동,POINT (129.314624962032 35.5458185961837)
1239,1239,1333411.0,35.5451554571204,129.314077277817,8,신정3동,POINT (129.314077277817 35.5451554571204)
1240,1240,1373359.261059796,35.5438083698329,129.310857965925,7,신정3동,POINT (129.310857965925 35.5438083698329)
1241,1241,1378473.753859726,35.540621734119,129.314062229103,12,신정3동,POINT (129.314062229103 35.540621734119)
1242,1242,1387735.157586123,35.5455080140439,129.314734423809,16,신정3동,POINT (129.314734423809 35.5455080140439)
1243,1243,1428798.22193999,35.5446468218259,129.313993392099,8,신정3동,POINT (129.313993392099 35.5446468218259)
1244,1244,1450089.533373126,35.5420115583559,129.311880183812,8,신정3동,POINT (129.311880183812 35.5420115583559)
1245,1245,1456888.702108286,35.5428630387608,129.317774669017,9,신정3동,POINT (129.317774669017 35.5428630387608)
1246,1246,1496881.496881497,35.5426598553235,129.317011956349,13,신정3동,POINT (129.317011956349 35.5426598553235)
1248,1248,564797.6997330048,35.5366263426207,129.307253199157,5,신정2동,POINT (129.307253199157 35.5366263426207)
1249,1249,611531.741409435,35.5355564556368,129.297269671048,20,신정2동,POINT (129.297269671048 35.5355564556368)
1250,1250,625217.0892671066,35.5334508295279,129.310785334063,7,신정2동,POINT (129.310785334063 35.5334508295279)
1251,1251,634191.1764705882,35.5363774423611,129.307447906847,7,신정2동,POINT (129.307447906847 35.5363774423611)
1252,1252,639821.029082774,35.5327634316641,129.308963431418,8,신정2동,POINT (129.308963431418 35.5327634316641)
1253,1253,659635.3235609581,35.5350767678068,129.313104104762,3,신정2동,POINT (129.313104104762 35.5350767678068)
1254,1254,715380.6847215125,35.5326612633713,129.308263240178,13,신정2동,POINT (129.308263240178 35.5326612633713)
1255,1255,733025.5601846639,35.5354789677138,129.299453389925,14,신정2동,POINT (129.299453389925 35.5354789677138)
1256,1256,739195.2309985097,35.5349149877196,129.306864139677,23,신정2동,POINT (129.306864139677 35.5349149877196)
1257,1257,754265.5014565126,35.5344384097963,129.313369708047,9,신정2동,POINT (129.313369708047 35.5344384097963)
1258,1258,766352.8843832972,35.5369223960969,129.313168063873,23,신정2동,POINT (129.313168063873 35.5369223960969)
1259,1259,769665.1875756353,35.5352455446845,129.313033876044,7,신정2동,POINT (129.313033876044 35.5352455446845)
1260,1260,783561.6438356164,35.5352044231502,129.312852403777,15,신정2동,POINT (129.312852403777 35.5352044231502)
1261,1261,807932.4274697027,35.5327811705479,129.308243610924,11,신정2동,POINT (129.308243610924 35.5327811705479)
1262,1262,811116.8296448791,35.5376214810122,129.302880769165,7,신정2동,POINT (129.302880769165 35.5376214810122)
1263,1263,819065.0459634906,35.5330232472621,129.301888419069,9,신정2동,POINT (129.301888419069 35.5330232472621)
1264,1264,826216.1158559228,35.5309043445662,129.305720538353,12,신정2동,POINT (129.305720538353 35.5309043445662)
1265,1265,832096.5667359256,35.5307154823514,129.305594931129,16,신정2동,POINT (129.305594931129 35.5307154823514)
1266,1266,843284.9531508359,35.5338073900422,129.307706983826,7,신정2동,POINT (129.307706983826 35.5338073900422)
1267,1267,858788.2665948203,35.5354379276716,129.29729679065,15,신정2동,POINT (129.29729679065 35.5354379276716)
1268,1268,859026.4367050676,35.5318268360662,129.305067080012,11,신정2동,POINT (129.305067080012 35.5318268360662)
1269,1269,867321.9766045456,35.5339453147423,129.313358959872,13,신정2동,POINT (129.313358959872 35.5339453147423)
1270,1270,872266.6985302905,35.5363722020918,129.303498755814,7,신정2동,POINT (129.303498755814 35.5363722020918)
1271,1271,878234.037502967,35.5339636679864,129.313901255642,2,신정2동,POINT (129.313901255642 35.5339636679864)
1272,1272,878311.3755489446,35.5374552229949,129.300619746835,16,신정2동,POINT (129.300619746835 35.5374552229949)
1273,1273,878427.9219826955,35.5326107049589,129.30885733531,12,신정2동,POINT (129.30885733531 35.5326107049589)
1274,1274,878543.0293702707,35.5373770953381,129.312642373719,7,신정2동,POINT (129.312642373719 35.5373770953381)
1275,1275,879873.1435643564,35.5341127632122,129.313330964757,8,신정2동,POINT (129.313330964757 35.5341127632122)
1276,1276,880507.0721578669,35.536118153769,129.299783764875,18,신정2동,POINT (129.299783764875 35.536118153769)
1277,1277,894371.6268311488,35.53380540389,129.313181584578,10,신정2동,POINT (129.313181584578 35.53380540389)
1278,1278,917783.6591821054,35.5337938500718,129.312082250002,22,신정2동,POINT (129.312082250002 35.5337938500718)
1279,1279,921429.4608392479,35.5370146209904,129.313115484299,10,신정2동,POINT (129.313115484299 35.5370146209904)
1280,1280,928212.162780064,35.533774106233,129.313423552951,12,신정2동,POINT (129.313423552951 35.533774106233)
1281,1281,941229.200515435,35.5353218047624,129.299581392717,13,신정2동,POINT (129.299581392717 35.5353218047624)
1282,1282,952398.3620941795,35.5364609429486,129.30722391323,22,신정2동,POINT (129.30722391323 35.5364609429486)
1283,1283,953919.035314384,35.535484006079,129.312987456727,5,신정2동,POINT (129.312987456727 35.535484006079)
1284,1284,958385.8764186631,35.5353375772319,129.313001439979,8,신정2동,POINT (129.313001439979 35.5353375772319)
1285,1285,972034.5150223515,35.5360674044387,129.299902297379,13,신정2동,POINT (129.299902297379 35.5360674044387)
1286,1286,994916.4851125636,35.5338723818944,129.312383048956,10,신정2동,POINT (129.312383048956 35.5338723818944)
1287,1287,998076.0,35.532530020457,129.307733338588,13,신정2동,POINT (129.307733338588 35.532530020457)
1288,1288,1003559.134138515,35.5352750909905,129.305514647563,13,신정2동,POINT (129.305514647563 35.5352750909905)
1289,1289,1008883.685696577,35.5325207014903,129.304531228089,13,신정2동,POINT (129.304531228089 35.5325207014903)
1290,1290,1020241.593209272,35.5373935968376,129.305546494038,8,신정2동,POINT (129.305546494038 35.5373935968376)
1291,1291,1022504.892367906,35.5357401574238,129.312252929304,7,신정2동,POINT (129.312252929304 35.5357401574238)
1292,1292,1023562.676720075,35.5330468311055,129.307465133882,14,신정2동,POINT (129.307465133882 35.5330468311055)
1293,1293,1025980.473274863,35.5317037410772,129.307414817739,10,신정2동,POINT (129.307414817739 35.5317037410772)
1294,1294,1027575.442247659,35.5363072324192,129.312632270853,10,신정2동,POINT (129.312632270853 35.5363072324192)
1295,1295,1033575.142838801,35.5328762214963,129.306717803816,13,신정2동,POINT (129.306717803816 35.5328762214963)
1296,1296,1044047.692592821,35.5359713467199,129.312757653836,22,신정2동,POINT (129.312757653836 35.5359713467199)
1297,1297,1045721.257189334,35.5357310973663,129.312691545111,15,신정2동,POINT (129.312691545111 35.5357310973663)
1298,1298,1049132.647761504,35.5349834856656,129.306193611319,21,신정2동,POINT (129.306193611319 35.5349834856656)
1299,1299,1055968.517708789,35.5331176009538,129.309492152333,8,신정2동,POINT (129.309492152333 35.5331176009538)
1300,1300,1073000.733675715,35.5349755830542,129.313146085876,8,신정2동,POINT (129.313146085876 35.5349755830542)
1301,1301,1087872.0,35.5338686035719,129.308628427814,8,신정2동,POINT (129.308628427814 35.5338686035719)
1302,1302,1104170.610133131,35.5321377398158,129.306172135329,11,신정2동,POINT (129.306172135329 35.5321377398158)
1303,1303,1115331.171838814,35.5338883340815,129.313800881715,23,신정2동,POINT (129.313800881715 35.5338883340815)
1304,1304,1132524.089600801,35.5350361246488,129.303418778064,7,신정2동,POINT (129.303418778064 35.5350361246488)
1305,1305,1148574.0,35.5376570379964,129.300248243078,1,신정2동,POINT (129.300248243078 35.5376570379964)
1306,1306,1151927.437641723,35.5358637535508,129.312802006491,5,신정2동,POINT (129.312802006491 35.5358637535508)
1307,1307,1153805.440880703,35.5327249297962,129.30551824076,12,신정2동,POINT (129.30551824076 35.5327249297962)
1308,1308,1154086.088583905,35.5315797287722,129.307753053364,8,신정2동,POINT (129.307753053364 35.5315797287722)
1309,1309,1158633.086496942,35.5361216008084,129.312696274812,19,신정2동,POINT (129.312696274812 35.5361216008084)
1310,1310,1191673.759962857,35.531663117372,129.306813032161,8,신정2동,POINT (129.306813032161 35.531663117372)
1311,1311,1199528.756559923,35.5344308627063,129.297371936237,11,옥동,POINT (129.297371936237 35.5344308627063)
1312,1312,1199692.386567547,35.5338760964322,129.297263873234,7,옥동,POINT (129.297263873234 35.5338760964322)
1313,1313,1200554.101893181,35.5340627575986,129.297455821994,19,신정2동,POINT (129.297455821994 35.5340627575986)
1314,1314,1205757.559482249,35.5320703771426,129.303428218289,10,신정2동,POINT (129.303428218289 35.5320703771426)
1315,1315,1212498.801878654,35.5340755099942,129.313856365801,8,신정2동,POINT (129.313856365801 35.5340755099942)
1316,1316,1214702.634484935,35.5316710467478,129.305132201812,13,신정2동,POINT (129.305132201812 35.5316710467478)
1317,1317,1218307.540335858,35.5348474786524,129.306342552748,24,신정2동,POINT (129.306342552748 35.5348474786524)
1318,1318,1219761.151372869,35.5342462652169,129.297460213427,9,옥동,POINT (129.297460213427 35.5342462652169)
1319,1319,1230356.925325862,35.5341530278554,129.313479675215,18,신정2동,POINT (129.313479675215 35.5341530278554)
1320,1320,1243197.097428236,35.5307578340871,129.305067968634,7,신정2동,POINT (129.305067968634 35.5307578340871)
1321,1321,1248093.747491773,35.5327280220508,129.303858940443,11,신정2동,POINT (129.303858940443 35.5327280220508)
1322,1322,1252374.0,35.5366679214492,129.300113452322,15,신정2동,POINT (129.300113452322 35.5366679214492)
1323,1323,1258308.387031306,35.5322733641898,129.303442555795,12,신정2동,POINT (129.303442555795 35.5322733641898)
1324,1324,1261863.103759079,35.5341529888721,129.297362007705,13,옥동,POINT (129.297362007705 35.5341529888721)
1325,1325,1262537.0,35.5330727171519,129.310166720761,12,신정2동,POINT (129.310166720761 35.5330727171519)
1326,1326,1265822.784810126,35.5341568686826,129.297555051447,18,신정2동,POINT (129.297555051447 35.5341568686826)
1327,1327,1277123.372597644,35.5316480523463,129.304973861984,9,신정2동,POINT (129.304973861984 35.5316480523463)
1328,1328,1277350.0,35.53497099899,129.312792560526,8,신정2동,POINT (129.312792560526 35.53497099899)
1329,1329,1287766.220901436,35.5320914240285,129.30673216567,13,신정2동,POINT (129.30673216567 35.5320914240285)
